0.017252	8.1005	0	0	0.07073	8.3798
0.017252	8.2	0	0	0.07073	7.2751
0.014115	9.1704	0	0	0.05787	7.1656
0.010978	9.7906	0	0	0.04501	7.1656
0.0062734	10.239	0	0	0.02572	7.2751
0.014115	11.067	0	0	0.05787	8.9471
0.014115	11.541	0	0	0.05787	10.679
0.0062734	11.929	0	0	0.02572	12.032
0.0062734	11.929	0	0	0.02572	13.764
0.0047051	11.929	0	0	0.01929	14.719
0.0047051	11.929	0	0	0.01929	16.829
0.0047051	11.929	0	0	0.01929	17.805
0.040777	11.767	0	0	0.16718	18.82
0.051756	11.754	0	0	0.21219	20.004
0.058029	11.237	0	0	0.23791	20.203
0.20859	10.032	0	0	0.8552	20.303
0.22584	9.062	0	0	0.8552	20.303
0.22584	8.4755	0	0	0.8552	20.203
0.20859	7.2563	0	0	0.7909	19.307
0.16154	6.9667	0	0	0.43724	19.118
0.16154	6.6859	0	0	0.16718	19.088
0.14429	5.4489	0	0	0.02572	18.511
0.10822	5.209	0	0	0.02572	17.367
0.16154	5.1237	0	0	0.02572	15.257
0.18193	4.0236	0	0	0.20576	9.7034
0.13958	4.0236	0	0	0.20576	4.6576
0.14586	4.0236	0	0	0.32793	1.0251
0.26505	4.1978	0	0	0.46296	1.0251
0.26505	5.3654	0	0	0.46296	1.0251
0.436	5.4116	0	0	1.5239	1.4033
0.436	5.5822	0	0	1.5239	2.9658
0.436	5.5822	0	0	1.5239	5.0557
0.079986	5.6284	0	0	0.24434	5.424
0.054892	5.6284	0	0	0.16718	6.7476
0.042346	5.6284	0	0	0.16718	9.0963
0.042346	6.7872	0	0	0.16718	9.4347
0.042346	6.7872	0	0	0.16718	9.4347
0.026662	6.7872	0	0	0.10931	9.4347
0.0078418	5.6853	0	0	0.03215	9.2854
0.0062734	5.5111	0	0	0.02572	6.8969
0	4.8802	0	0	0	1.9407
0	4.2831	0	0	0	1.1346
0	4.0058	0	0	0	0.33838
0	2.824	0	0	0	0.33838
0	2.6249	0	0	0	0.33838
0.0047051	2.6249	0	0	0.01929	0.55732
0.053324	2.6249	0	0	0.096451	0.91561
0.056461	2.6249	0	0	0.096451	0.95541
0.087828	2.6249	0	0	0.096451	0.95541
0.12233	2.2393	0	0	0.17361	0.95541
0.14115	1.8305	0	0	0.24434	0.32842
0.14272	1.0734	0	0	0.34722	0.16919
0.14272	1.061	0	0	0.34722	0.08957
0.14586	0.52783	0	0	0.39866	0
0.14586	0.32878	0	0	0.39866	0
0.14272	0.058648	0	0	0.34722	0
0.078418	0.033767	0	0	0.24434	0
0.012547	0.0071088	0	0	0.03215	0
0.012547	0.0035544	0	0	0.03215	0
0.012547	0.0053316	0	0	0.03215	0
0.26505	0.0053316	0	0	0.97094	0
0.42816	0.0017772	0	0	1.5303	0
0.42816	0	0	0	1.5303	0
0.42816	0.0017772	0	0	1.5303	0
0.42816	0.0017772	0	0	1.1188	0
0.32622	0.0017772	0	0	1.106	0
0.21016	0.023104	0	0	0.7909	0
0.094101	0.071088	0	0	0.24434	0
0.029799	0.071088	0	0	0.12217	0
0.026662	0.062202	0	0	0.10931	0
0	0.072866	0	0	0	0
0	0.072866	0	0	0	0.029857
0	0.11907	0	0	0	0.099522
0	0.14573	0	0	0	0.61704
0	0.1795	0	0	0	0.8957
0	0.19549	0	0	0	0.8957
0	0.25059	0	0	0	1.3436
0	0.25059	0	0	0	1.3436
0	0.19549	0	0	0	0.84594
0	0.074643	0	0	0	0.41799
0	0.071088	0	0	0	0.39809
0	0.071088	0	0	0	0.39809
0	0.071088	0	0	0	0.39809
0	0.071088	0	0	0	0.39809
0	0.2186	0	0	0	0.80613
0	0.23992	0	0	0	0.80613
0	0.32523	0	0	0	0.80613
0	1.0023	0	0	0	0.14928
0	2.2677	0	0	0	0.14928
0	3.446	0	0	0	0.14928
0	4.2564	0	0	0	1.5924
0	4.8536	0	0	0	6.1803
0.0094101	4.9993	0	0	0	7.8424
0.023525	5.7119	0	0	0	9.783
0.8924	5.7119	0	0	0	11.754
3.0536	6.1598	0	0	0.18004	12.928
4.3741	6.2753	0	0	0.44367	14.391
4.3741	6.2753	0	0	0.44367	15.516
5.0689	6.8511	0	0	0.44367	15.516
5.0689	6.8511	0	0	0.00643	15.516
4.3741	6.8511	0	0	0.00643	14.729
2.5925	6.3731	0	0	0.00643	14.331
3.4159	5.8612	0	0	0.22505	12.978
3.4159	5.1344	0	0	0.3858	12.759
3.4159	4.1622	0	0	0.3858	11.773
3.4159	3.1652	0	0	0.3858	10.569
3.4159	2.5663	0	0	0.04501	9.7532
2.3133	2.5379	0	0	0.04501	9.0665
0.96611	2.5023	0	0	0.04501	8.3002
0.82339	2.0438	0	0	0.16075	6.9467
0.75752	1.7221	0	0	0.16075	6.5784
0.23525	1.2974	0	0	0.16075	5.3244
0.20859	1.0912	0	0	0.13503	4.8766
0.13958	1.061	0	0	0.00643	4.1103
0.0015684	0.82285	0	0	0	3.4136
0.0015684	0.57582	0	0	0	2.3388
0.0015684	0.29146	0	0	0	0.8758
0.0015684	0.094192	0	0	0	0.18909
0.0062734	0.07642	0	0	0	0
0.0094101	0.023104	0	0	0.00643	0
0.053324	0.014218	0	0	0.20576	0
0.17409	0.023104	0	0	0.61085	0
0.18977	0.07642	0	0	0.62371	0
0.18977	0.14395	0	0	0.62371	0
0.18977	0.15995	0	0	0.62371	0.10947
0.09567	0.18838	0	0	0.15432	0.19904
0.050187	0.18838	0	0	0.02572	0.28861
0.034504	0.1635	0	0	0.02572	0.35828
0.034504	0.18838	0	0	0.02572	0.42795
0.050187	0.27191	0	0	0.02572	0.42795
0.056461	0.4603	0	0	0.03858	0.81608
0.056461	0.53849	0	0	0.07073	1.5525
0.056461	0.89038	0	0	0.07073	1.7217
0.062734	1.5906	0	0	0.07073	2.2791
0.069008	1.5906	0	0	0.090021	3.4833
0.26348	1.5906	0	0	0.55298	4.3093
0.26348	1.3987	0	0	0.57227	5.5334
0.26348	1.3987	0	0	0.57227	5.9116
0.13958	1.3987	0	0	0.57227	6.0908
0.13958	1.4502	0	0	0.56584	6.4291
0.13958	1.7612	0	0	0.56584	7.7627
0.062734	1.9069	0	0	0.2572	7.8921
0.062734	1.9496	0	0	0.2572	8.1509
0	1.9549	0	0	0	8.5291
0	1.962	0	0	0	8.5291
0	1.9923	0	0	0	8.5291
0	1.9923	0	0	0	7.6234
0	1.9923	0	0	0	6.9964
0	1.7772	0	0	0	4.9463
0	1.4164	0	0	0	4.0605
0.029799	1.0308	0	0	0.12217	2.9857
0.12861	0.65934	0	0	0.48868	2.1099
0.12861	0.5616	0	0	0.48868	1.4331
0.13802	0.42831	0	0	0.48868	0.96537
0.20232	0.2808	0	0	0.52083	0.92556
0.1882	0.2808	0	0	0.39866	0.82604
0.13802	0.15462	0	0	0.39866	0.80613
0.13802	0.15106	0	0	0.2572	0.53742
0.054892	0.14395	0	0	0.22505	0.23885
0.037641	0.053316	0	0	0.15432	0.23885
0.026662	0.023104	0	0	0.083591	0.12938
0.036072	0.017772	0	0	0.083591	0
0.037641	0.0053316	0	0	0.15432	0
0.037641	0.0053316	0	0	0.15432	0
0.15684	0.015995	0	0	0.36008	0
0.1584	0.015995	0	0	0.53369	0
0.1584	0.03199	0	0	0.53369	0
0.1584	0.03199	0	0	0.53369	0
0.070576	0.03199	0	0	0.25077	0
0.070576	0.03199	0	0	0.25077	0
0.070576	0.010663	0	0	0.25077	0
0.13017	0	0	0	0.53369	0
0.18036	0	0	0	0.64943	0
0.18036	0	0	0	0.64943	0
0.18036	0	0	0	0.64943	0
0.056461	0	0	0	0.07073	0
0.029799	0.0017772	0	0	0.07073	0
0.012547	0.0053316	0	0	0.05144	0
0.0047051	0.085306	0	0	0.01929	0
0.0047051	0.092415	0	0	0.01929	0
0	0.092415	0	0	0	0
0	0.085306	0	0	0	0
0	0.092415	0	0	0	0
0	0.055093	0	0	0	0
0	0.055093	0	0	0	0
0	0.03199	0	0	0	0.0099522
0	0.092415	0	0	0	0.049761
0	0.092415	0	0	0	0.049761
0	0.63269	0	0	0	0.049761
0	0.63269	0	0	0	0
0	0.63269	0	0	0	0
0	0.12618	0	0	0	0
0	0.06398	0	0	0	0
0	0.06398	0	0	0	0
0	0.06398	0	0	0	0
0	0.06398	0	0	0	0
0	0.06398	0	0	0	0
0	0.033767	0	0	0	0
0	0.033767	0	0	0	0
0	0.033767	0	0	0	0
0.0094101	0.033767	0	0	0.00643	0
0.0094101	0.033767	0	0	0.02572	0
0.0094101	0.08886	0	0	0.02572	0
0.0062734	0.08886	0	0	0.01929	0
0.0062734	0.049762	0	0	0.02572	0
0.0062734	0.049762	0	0	0.02572	0
0.0078418	0.062202	0	0	0.03215	0
0.023525	0.049762	0	0	0.096451	0
0.045482	0.017772	0	0	0.18004	0
0.1192	0.030213	0	0	0.28935	0
0.36072	0.015995	0	0	0.89378	0
0.36072	0.015995	0	0	0.89378	0
0.36072	0.030213	0	0	0.89378	0
0.16781	0.030213	0	0	0.5144	0
0.037641	0.065757	0	0	0.15432	0
0.0094101	0.065757	0	0	0.03858	0
0	0.06398	0	0	0	0
0	0.062202	0	0	0	0
0	0.062202	0	0	0	0
0	0.062202	0	0	0	0
0.023525	0.062202	0	0	0.096451	0
0.10822	0.051539	0	0	0.32793	0
0.12704	0.10308	0	0	0.52083	0
0.24466	0.13862	0	0	0.88092	0
0.24466	0.13862	0	0	0.88092	0
0.20389	0.024881	0	0	0.74588	0
0.31053	0.051539	0	0	0.88092	0
0.20389	0.024881	0	0	0.74588	0
0.16311	0.024881	0	0	0.54012	0
0.12861	0.051539	0	0	0.3215	0
0.10037	0.051539	0	0	0.3215	0
0.10037	0.037321	0	0	0.3215	0
0.10037	0.037321	0	0	0.41152	0
0.10037	0.017772	0	0	0.41152	0
0.10037	0	0	0	0.41152	0
0.031367	0.014218	0	0	0.1286	0
0.010978	0.0053316	0	0	0.04501	0
0.0078418	0.0053316	0	0	0.03215	0
0.0078418	0.0053316	0	0	0.03215	0
0.0047051	0.0053316	0	0	0.01929	0
0	0.0017772	0	0	0	0
0.0047051	0.0017772	0	0	0.01929	0
0.0094101	0.0017772	0	0	0.03858	0
0.039209	0.021327	0	0	0.16075	0
0.039209	0.021327	0	0	0.16075	0
0.039209	0.023104	0	0	0.16075	0
0.0015684	0.023104	0	0	0.00643	0
0.0015684	0.023104	0	0	0.00643	0
0.0015684	0.046207	0	0	0.00643	0
0	0.046207	0	0	0	0
0	0.046207	0	0	0	0
0	0.04443	0	0	0	0
0	0.04443	0	0	0	0
0	0.04443	0	0	0	0
0.10822	0.04443	0	0	0.24434	0
0.12076	0.037321	0	0	0.24434	0
0.19761	0.083529	0	0	0.24434	0
0.27603	0.037321	0	0	0.24434	0
0.33092	0.037321	0	0	0.24434	0
0.36229	0.015995	0	0	0.84234	0
0.6195	0.015995	0	0	1.1253	0
0.69165	0.015995	0	0	1.1253	0
0.74497	0.046207	0	0	2.3727	0
0.94886	0.10841	0	0	2.3791	0.019904
1.5746	0.70733	0	0	5.3562	3.1051
1.5746	1.763	0	0	5.5556	5.7424
1.5746	2.5716	0	0	5.5556	7.5936
1.537	3.5064	0	0	5.5556	8.7281
1.4303	3.7037	0	0	4.6682	8.7281
0.74967	3.7037	0	0	2.0448	8.7281
0.27603	3.7037	0	0	0.32793	5.2249
0.24623	3.0124	0	0	0.29578	3.4634
0.19761	2.1646	0	0	0.29578	2.926
0.24623	1.9407	0	0	0.32793	2.926
0.27603	1.8447	0	0	0.7909	2.6373
0.44384	1.7985	0	0	1.3567	2.5577
0.44384	1.0112	0	0	1.6461	2.289
0.44384	0.69844	0	0	1.6461	1.8412
0.4015	0.69844	0	0	1.6461	1.2639
0.16311	0.69844	0	0	0.66872	1.2639
0.16311	1.3507	0	0	0.66872	1.2639
0.16311	2.0562	0	0	0.66872	1.2639
0.34504	2.4081	0	0	1.4146	1.2639
0.34504	2.4081	0	0	1.4146	0.73646
0.34504	2.4081	0	0	1.4146	0.17914
0.14899	1.9656	0	0	0.61085	0
0.026662	0.99524	0	0	0.10931	0
0.01882	0.28969	0	0	0.07716	0
0	0.16173	0	0	0	0
0	0.16173	0	0	0	0
0	0.16173	0	0	0	0
0	0.18838	0	0	0	0
0	0.20438	0	0	0	0
0	0.20438	0	0	0	0
0	0.20438	0	0	0	0
0	0.2577	0	0	0	0
0	0.28791	0	0	0	0
0	0.29146	0	0	0	0
0	0.48162	0	0	0	0
0	1.9336	0	0	0	0
0.037641	2.321	0	0	0.04501	0
0.048619	2.321	0	0	0.05144	0
0.061166	2.321	0	0	0.16718	0
0.061166	2.2731	0	0	0.16718	0
0.051756	1.5462	0	0	0.05787	0
0.051756	1.5053	0	0	0.05787	0
0.051756	1.3951	0	0	0.05787	0.019904
0.051756	0.14395	0	0	0.05144	0.019904
0.025094	0.058648	0	0	0.03215	0.039809
0.012547	0.058648	0	0	0.01929	0.12938
0.0078418	0.058648	0	0	0.00643	0.12938
0.0062734	0.062202	0	0	0.00643	0.12938
0.0062734	0.062202	0	0	0	0.12938
0.0047051	0.06398	0	0	0	0.049761
0	0.062202	0	0	0	0
0	0.037321	0	0	0	0
0	0.037321	0	0	0	0
0	0.037321	0	0	0	0
0	0.0053316	0	0	0	0
0	0.0035544	0	0	0	0
0	0.0035544	0	0	0	0
0	0.0035544	0	0	0	0
0	0.0035544	0	0	0	0
0	0.019549	0	0	0	0
0	0.021327	0	0	0	0
0	0.021327	0	0	0	0
0	0.021327	0	0	0	0
0	0.021327	0	0	0	0
0	0.028435	0	0	0	0
0	0.028435	0	0	0	0
0	0.028435	0	0	0	0
0	0.028435	0	0	0	0
0	0.042653	0	0	0	0
0	0.028435	0	0	0	0
0	0.028435	0	0	0	0
0	0.042653	0	0	0	0
0	0.0053316	0	0	0	0
0	0.0053316	0	0	0	0
0	0.087083	0	0	0	0
0	0.087083	0	0	0	0
0	0.074643	0	0	0	0
0	0.074643	0	0	0	0
0	0.074643	0	0	0	0
0	0.074643	0	0	0	0
0	0.31634	0	0	0	0
0	0.84773	0	0	0	0
0	0.84773	0	0	0	0
0	0.84773	0	0	0	0
0	0.62025	0	0	0	0
0	0.12263	0	0	0	0
0	0.0071088	0	0	0	0
0	0.0071088	0	0	0	0
0	0.0071088	0	0	0	0
0	0.0071088	0	0	0	0
0	0.0071088	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0.015995	0	0	0	0
0	0.026658	0	0	0	0
0	0.026658	0	0	0	0
0	0.039099	0	0	0	0
0	0.039099	0	0	0	0
0	0.0071088	0	0	0	0
0.0047051	0.0053316	0	0	0.01929	0
0.14586	0.0053316	0	0	0.59799	0
0.40464	0.0053316	0	0	1.6525	0
0.83437	0.0053316	0	0	3.3243	0
0.8673	0.053316	0	0	3.4722	0.049761
0.88455	0.08886	0	0	3.6265	0.16919
0.88455	0.17061	0	0	3.6265	0.16919
0.8673	0.32523	0	0	3.4722	0.16919
0.71517	0.32523	0	0	2.9321	0.16919
0.47992	0.32523	0	0	1.9676	0.15924
0.15684	0.25236	0	0	0.643	0.029857
0.023525	0.017772	0	0	0.096451	0.029857
0.01882	0.017772	0	0	0.07716	0.029857
0.0062734	0.017772	0	0	0.02572	0.099522
0	0.058648	0	0	0	0.29857
0	0.07642	0	0	0	0.41799
0	0.15639	0	0	0	0.72651
0	0.22037	0	0	0	1.0947
0	0.22037	0	0	0	1.0947
0	0.22037	0	0	0	1.0947
0	0.21327	0	0	0	1.0549
0	0.18661	0	0	0	1.045
0	0.092415	0	0	0	0.51752
0	0.071088	0	0	0	0.38814
0	0.014218	0	0	0	0.079618
0	0.014218	0	0	0	0.079618
0	0.014218	0	0	0	0.079618
0	0.11907	0	0	0	0.12938
0	0.11907	0	0	0	0.31847
0.0031367	0.12085	0	0	0.01286	0.53742
0.025094	0.12085	0	0	0.10288	0.55732
0.025094	0.14218	0	0	0.10288	0.55732
0.025094	0.14218	0	0	0.10288	0.48766
0.0047051	0.14218	0	0	0.01929	0.48766
0.0047051	0.17594	0	0	0.01929	0.2289
0	0.040876	0	0	0	0.16919
0	0.040876	0	0	0	0.059713
0.0047051	0.15284	0	0	0.01929	0.0099522
0	0.15284	0	0	0	0
0	0.12618	0	0	0	0
0	0.12618	0	0	0	0
0	0.085306	0	0	0	0
0	0.06398	0	0	0	0
0	0.06398	0	0	0	0
0.029799	0.085306	0	0	0.12217	0
0.01882	0.06398	0	0	0.07716	0
0.01882	0.058648	0	0	0.07716	0
0.029799	0.058648	0	0	0.12217	0
0.048619	0.058648	0	0	0.19933	0
0.10194	0	0	0	0.29578	0
0.11763	0.03199	0	0	0.37937	0
0.13331	0.03199	0	0	0.41795	0
0.27603	0.053316	0	0	1.1317	0
0.436	0.051539	0	0	1.7554	0
0.45639	0.053316	0	0	1.839	0
0.66028	0.083529	0	0	2.662	0
0.66028	0.092415	0	0	2.662	0
0.66028	0.15106	0	0	2.662	0
0.48776	0.15106	0	0	1.9419	0
0.17722	0.1244	0	0	0.68158	0
0.020389	0.1244	0	0	0.01929	0
0.0047051	0	0	0	0.01929	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0.017772	0	0	0	0.029857
0	0.023104	0	0	0	0.08957
0	0.035544	0	0	0	0.12938
0	0.18128	0	0	0	0.83599
0	0.58648	0	0	0	1.045
0	1.0539	0	0	0	1.045
0.020389	1.0752	0	0	0.083591	1.045
0.072144	1.0752	0	0	0.29578	0.8758
0.3419	1.0752	0	0	1.3825	0.4379
0.57716	0.58826	0	0	2.0255	0.26871
0.60852	0.24525	0	0	2.1541	0.25876
0.60852	0.10486	0	0	2.1541	0.25876
0.59127	0.092415	0	0	2.1091	0.26871
0.59127	0.047985	0	0	2.1091	0.26871
0.20389	0.047985	0	0	0.65586	0.23885
0.12233	0.056871	0	0	0.50154	0.23885
0.12233	0.056871	0	0	0.50154	0.029857
0.064303	0.024881	0	0	0.26363	0.029857
0.064303	0.056871	0	0	0.26363	0.029857
0.064303	0.024881	0	0	0.26363	0
0.029799	0.024881	0	0	0.12217	0
0.0015684	0.024881	0	0	0.00643	0
0.0015684	0.056871	0	0	0.00643	0
0	0.053316	0	0	0	0
0.0015684	0.053316	0	0	0.00643	0
0	0.053316	0	0	0	0
0	0.053316	0	0	0	0
0	0.051539	0	0	0	0
0	0.051539	0	0	0	0
0	0.062202	0	0	0	0
0.0015684	0.051539	0	0	0.00643	0
0.0094101	0.074643	0	0	0.01286	0
0.020389	0.074643	0	0	0.083591	0
0.043914	0.049762	0	0	0.083591	0
0.043914	0.042653	0	0	0.083591	0
0.043914	0.049762	0	0	0.083591	0
0.043914	0.049762	0	0	0.083591	0
0.043914	0.17594	0	0	0.083591	0
0.25407	0.22215	0	0	1.0417	0
0.50344	0.22215	0	0	1.974	0
0.51756	0.20082	0	0	2.0898	0
0.69008	0.17594	0	0	2.5013	0
0.93317	0.056871	0	0	2.8099	0
1.0445	0.040876	0	0	3.035	0
1.0477	0.056871	0	0	3.3436	0
1.0445	0.056871	0	0	3.035	0
0.93317	0.07642	0	0	3.035	0
0.70733	0.085306	0	0	2.7328	0
0.51599	0.1173	0	0	1.9162	0
0.16468	0.085306	0	0	0.57227	0
0.047051	0.085306	0	0	0.12217	0
0.047051	0.1173	0	0	0	0
0.047051	0.1173	0	0	0	0
0.23369	0.015995	0	0	0	0
0.74026	0.035544	0	0	0	0
1.6013	0.01244	0	0	0.70087	0
3.5382	0.01244	0	0	4.5396	0
4.7223	0.0035544	0	0	8.1404	0
6.0037	0.015995	0	0	12.185	0
6.7345	0.015995	0	0	14.423	0
7.9343	0.019549	0	0	16.86	0
10.335	0.03199	0	0	19.399	0
12.528	0.037321	0	0	21.978	0
